This is a log of size: 100
 33.436240	-40.947955	 90.000000	 50.000838	-70.924550	 19.634027	-0.000000	 0.000000
 33.436240	-40.947955	 90.000000	 0.000000	-73.416648	 22.059463	-0.000000	 0.000000
 33.436240	-40.947955	 90.000000	 1263236267436124699961159087254667264.000000	-76.222092	 19.132236	-0.000000	 0.000000
 33.436240	-40.947955	 90.000000	 0.000000	-71.543625	 18.681246	-0.000000	 0.000000
 33.436240	-40.947955	 90.000000	 1263236267436124699961159087254667264.000000	-64.903185	 16.460556	-0.000000	 0.000000
 33.436240	-40.947955	 90.000000	 50.000838	-71.226645	 19.952687	-0.000000	 0.000000
 33.436240	-40.947955	 90.000000	 1263236267436124699961159087254667264.000000	-76.060142	 25.499982	-0.000000	 0.000000
 33.436240	-40.947956	 90.000000	 50.000838	-72.041744	 25.968804	-0.000000	 0.000000
 33.436240	-40.947956	 90.000000	 0.000000	-73.477316	 23.308852	-0.000000	 0.000000
 33.436240	-40.947956	 90.000000	 50.000838	-79.826777	 19.078070	-0.000000	 0.000000
 33.436240	-40.947956	 90.000000	 1263236267436124699961159087254667264.000000	-81.402443	 19.678054	-0.000000	 0.000000
 33.436240	-40.947956	 90.000000	 50.000838	-73.590387	 19.196098	-0.000000	 0.000000
 33.436240	-40.947956	 90.000000	 1263236267436124699961159087254667264.000000	-63.916095	 15.752067	-0.000000	 0.000000
 33.436240	-40.947956	 90.000000	 50.000838	-69.416684	 14.318435	-0.000000	 0.000000
 33.436240	-40.947956	 90.000000	 0.000000	-77.518543	 14.189599	-0.000000	 0.000000
 33.436240	-40.947956	 90.000000	 50.000838	-73.084570	 21.153315	-0.000000	 0.000000
 33.436240	-40.947956	 90.000000	 1263236267436124699961159087254667264.000000	-66.639919	 23.754902	-0.000000	 0.000000
 33.436240	-40.947956	 90.000000	 0.000000	-65.494201	 19.556523	-0.000000	 0.000000
 33.436240	-40.947956	 90.000000	 1263236267436124699961159087254667264.000000	-67.299332	 15.604907	-0.000000	 0.000000
 33.436240	-40.947956	 90.000000	 0.000000	-69.745519	 15.197735	-0.000000	 0.000000
 33.436240	-40.947956	 90.000000	 50.000838	-74.721742	 20.974092	-0.000000	 0.000000
 33.436240	-40.947956	 90.000000	 0.000000	-80.266972	 25.077388	-0.000000	 0.000000
 33.436240	-40.947956	 90.000000	 50.000838	-84.065698	 27.535818	-0.000000	 0.000000
 33.436240	-40.947956	 90.000000	 1263236267436124699961159087254667264.000000	-75.635363	 29.054457	-0.000000	 0.000000
 33.436240	-40.947956	 90.000000	 50.000838	-71.684017	 29.021030	-0.000000	 0.000000
 33.436240	-40.947956	 90.000000	 1263236267436124699961159087254667264.000000	-71.639831	 25.201310	-0.000000	 0.000000
 33.436240	-40.947956	 90.000000	 0.000000	-65.846057	 24.213634	-0.000000	 0.000000
 33.436240	-40.947956	 90.000000	 1263236267436124699961159087254667264.000000	-68.510632	 21.801681	-0.000000	 0.000000
 33.436240	-40.947956	 90.000000	 0.000000	-78.575214	 17.834109	-0.000000	 0.000000
 33.436240	-40.947956	 90.000000	 50.000838	-73.934517	 20.391206	-0.000000	 0.000000
 33.436240	-40.947956	 90.000000	 0.000000	-70.307736	 21.573304	-0.000000	 0.000000
 33.436240	-40.947956	 90.000000	 50.000838	-70.475310	 18.069470	-0.000000	 0.000000
 33.436240	-40.947956	 90.000000	 1263236267436124699961159087254667264.000000	-66.443861	 19.661880	-0.000000	 0.000000
 33.436240	-40.947956	 90.000000	 50.000838	-67.292273	 24.350110	-0.000000	 0.000000
 33.436240	-40.947956	 90.000000	 1263236267436124699961159087254667264.000000	-69.974405	 23.550578	-0.000000	 0.000000
 33.436240	-40.947956	 90.000000	 50.000838	-75.112435	 19.770530	-0.000000	 0.000000
